time_step,simulated_timestamp,UDI,Product ID,actual_machine_failure,xgboost_probability,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,selected_threshold,risk_status,risk_rolling_mean,risk_center_line,risk_ucl,risk_lcl,risk_beyond_control_limit,spc_risk_alert,torque_rolling_mean,torque_center_line,torque_ucl,torque_lcl,torque_beyond_control_limit
1509,2026-06-02 09:08:00,7506,L54685,0,0.49854988,L,300.5,311.9,1546,39.4,203,0,0.86,Normal,0.06123485013376921,0.0484173446893692,0.44078411161899567,0.0,True,True,39.708,39.57697084698982,68.07734305908238,11.076598634897266,False
1510,2026-06-02 09:09:00,7519,L54698,0,0.0021613056,L,300.2,311.5,1500,40.8,17,0,0.86,Normal,0.06121063899248838,0.0484173446893692,0.44078411161899567,0.0,False,False,39.854,39.57697084698982,68.07734305908238,11.076598634897266,False
1511,2026-06-02 09:10:00,7526,H36939,0,0.015797589,H,300.1,311.5,1383,49.1,33,0,0.86,Normal,0.061228476949036124,0.0484173446893692,0.44078411161899567,0.0,False,False,39.788000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1512,2026-06-02 09:11:00,7527,L54706,0,0.0017781189,L,300.1,311.4,1660,31.4,38,0,0.86,Normal,0.06107138355495408,0.0484173446893692,0.44078411161899567,0.0,False,False,39.647999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1513,2026-06-02 09:12:00,7528,L54707,0,0.007317536,L,300.1,311.3,1470,45.2,40,0,0.86,Normal,0.061063305002171546,0.0484173446893692,0.44078411161899567,0.0,False,False,39.674,39.57697084698982,68.07734305908238,11.076598634897266,False
1514,2026-06-02 09:13:00,7532,H36945,0,0.031783376,H,300.1,311.4,1377,56.7,50,0,0.86,Normal,0.06152712655486539,0.0484173446893692,0.44078411161899567,0.0,False,False,40.275999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1515,2026-06-02 09:14:00,7541,M22400,0,0.0021468492,M,300.2,311.3,1587,31.2,73,0,0.86,Normal,0.061065667502116415,0.0484173446893692,0.44078411161899567,0.0,False,False,39.842000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
1516,2026-06-02 09:15:00,7554,L54733,0,0.0030601274,L,300.3,311.3,1505,39.6,107,0,0.86,Normal,0.05243847145000473,0.0484173446893692,0.44078411161899567,0.0,False,False,39.635999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1517,2026-06-02 09:16:00,7558,M22417,0,0.0032525626,M,300.4,311.5,1750,27.3,116,0,0.86,Normal,0.052424771182704714,0.0484173446893692,0.44078411161899567,0.0,False,False,39.45399999999999,39.57697084698982,68.07734305908238,11.076598634897266,False
1518,2026-06-02 09:17:00,7562,L54741,0,0.012434643,L,300.3,311.1,1388,49.4,128,0,0.86,Normal,0.05229806165443733,0.0484173446893692,0.44078411161899567,0.0,False,False,39.51,39.57697084698982,68.07734305908238,11.076598634897266,False
1519,2026-06-02 09:18:00,7569,L54748,0,0.004779784,L,300.2,311.0,1627,33.7,147,0,0.86,Normal,0.052316287665162234,0.0484173446893692,0.44078411161899567,0.0,False,False,39.494,39.57697084698982,68.07734305908238,11.076598634897266,False
1520,2026-06-02 09:19:00,7574,L54753,0,0.004729352,L,300.3,311.1,1605,37.1,160,0,0.86,Normal,0.04575253460789099,0.0484173446893692,0.44078411161899567,0.0,False,False,39.025999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1521,2026-06-02 09:20:00,7575,L54754,0,0.0039318707,L,300.4,311.1,1487,37.4,162,0,0.86,Normal,0.04543707106495276,0.0484173446893692,0.44078411161899567,0.0,False,False,38.918,39.57697084698982,68.07734305908238,11.076598634897266,False
1522,2026-06-02 09:21:00,7577,M22436,0,0.004064563,M,300.3,311.1,1477,44.2,166,0,0.86,Normal,0.04538243545452133,0.0484173446893692,0.44078411161899567,0.0,False,False,39.1,39.57697084698982,68.07734305908238,11.076598634897266,False
1523,2026-06-02 09:22:00,7581,L54760,0,0.009591407,L,300.4,311.3,1495,51.2,175,0,0.86,Normal,0.045450909885112196,0.0484173446893692,0.44078411161899567,0.0,False,False,39.388,39.57697084698982,68.07734305908238,11.076598634897266,False
1524,2026-06-02 09:23:00,7584,L54763,0,0.012315011,L,300.3,311.1,1480,46.6,185,0,0.86,Normal,0.04553362660342827,0.0484173446893692,0.44078411161899567,0.0,False,False,39.56,39.57697084698982,68.07734305908238,11.076598634897266,False
1525,2026-06-02 09:24:00,7603,L54782,0,0.004695635,L,300.4,311.2,1705,28.7,20,0,0.86,Normal,0.04549858805956319,0.0484173446893692,0.44078411161899567,0.0,False,False,39.272000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
1526,2026-06-02 09:25:00,7604,L54783,0,0.006580305,L,300.4,311.2,1406,43.6,22,0,0.86,Normal,0.04548372173914686,0.0484173446893692,0.44078411161899567,0.0,False,False,39.578,39.57697084698982,68.07734305908238,11.076598634897266,False
1527,2026-06-02 09:26:00,7606,H37019,0,0.0049164346,H,300.4,311.3,2026,20.3,26,0,0.86,Normal,0.045469063103664664,0.0484173446893692,0.44078411161899567,0.0,False,False,39.26,39.57697084698982,68.07734305908238,11.076598634897266,False
1528,2026-06-02 09:27:00,7618,L54797,0,0.006084572,L,300.5,311.4,1556,45.3,58,0,0.86,Normal,0.04526813978562132,0.0484173446893692,0.44078411161899567,0.0,False,False,39.087999999999994,39.57697084698982,68.07734305908238,11.076598634897266,False
1529,2026-06-02 09:28:00,7622,L54801,0,0.0029471656,L,300.5,311.5,1490,38.4,67,0,0.86,Normal,0.04524988820543513,0.0484173446893692,0.44078411161899567,0.0,False,False,39.096,39.57697084698982,68.07734305908238,11.076598634897266,False
1530,2026-06-02 09:29:00,7631,L54810,0,0.003038683,L,300.5,311.6,1534,37.7,90,0,0.86,Normal,0.04513207046082243,0.0484173446893692,0.44078411161899567,0.0,False,False,39.328,39.57697084698982,68.07734305908238,11.076598634897266,False
1531,2026-06-02 09:30:00,7635,M22494,0,0.0031185495,M,300.3,311.3,1506,40.7,98,0,0.86,Normal,0.0450953086069785,0.0484173446893692,0.44078411161899567,0.0,False,False,39.386,39.57697084698982,68.07734305908238,11.076598634897266,False
1532,2026-06-02 09:31:00,7642,M22501,0,0.046306722,M,300.4,311.4,1352,57.3,116,0,0.86,Normal,0.04590841993456706,0.0484173446893692,0.44078411161899567,0.0,False,False,39.848,39.57697084698982,68.07734305908238,11.076598634897266,False
1533,2026-06-02 09:32:00,7643,M22502,0,0.0023760227,M,300.4,311.4,1604,31.7,119,0,0.86,Normal,0.04586636458290741,0.0484173446893692,0.44078411161899567,0.0,False,False,39.612,39.57697084698982,68.07734305908238,11.076598634897266,False
1534,2026-06-02 09:33:00,7649,L54828,0,0.022904893,L,300.4,311.4,1552,28.8,135,0,0.86,Normal,0.04623143693199381,0.0484173446893692,0.44078411161899567,0.0,False,False,39.544000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1535,2026-06-02 09:34:00,7652,M22511,0,0.0023929738,M,300.4,311.5,1476,32.6,144,0,0.86,Normal,0.04595333048840985,0.0484173446893692,0.44078411161899567,0.0,False,False,39.251999999999995,39.57697084698982,68.07734305908238,11.076598634897266,False
1536,2026-06-02 09:35:00,7660,L54839,0,0.0051196567,L,300.5,311.6,1528,42.4,163,0,0.86,Normal,0.045874713219236585,0.0484173446893692,0.44078411161899567,0.0,False,False,39.078,39.57697084698982,68.07734305908238,11.076598634897266,False
1537,2026-06-02 09:36:00,7663,M22522,0,0.0044158474,M,300.5,311.6,1658,30.4,170,0,0.86,Normal,0.045638487122487276,0.0484173446893692,0.44078411161899567,0.0,False,False,39.333999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1538,2026-06-02 09:37:00,7678,L54857,0,0.90549195,L,300.6,311.7,1428,52.6,208,0,0.86,High Risk,0.06013140746159479,0.0484173446893692,0.44078411161899567,0.0,True,True,39.416,39.57697084698982,68.07734305908238,11.076598634897266,False
1539,2026-06-02 09:38:00,7681,L54860,0,0.16447392,L,300.7,311.7,1395,43.7,215,0,0.86,Normal,0.04772583015961573,0.0484173446893692,0.44078411161899567,0.0,False,False,39.344,39.57697084698982,68.07734305908238,11.076598634897266,False
1540,2026-06-02 09:39:00,7683,M22542,0,0.76056933,M,300.7,311.7,1412,49.1,219,0,0.86,Normal,0.056979705772828314,0.0484173446893692,0.44078411161899567,0.0,True,True,39.73,39.57697084698982,68.07734305908238,11.076598634897266,False
1541,2026-06-02 09:40:00,7685,M22544,0,0.16618717,M,300.7,311.8,1407,42.4,224,0,0.86,Normal,0.056394088349770756,0.0484173446893692,0.44078411161899567,0.0,False,False,39.342000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
1542,2026-06-02 09:41:00,7694,L54873,0,0.0044486797,L,300.6,311.6,1964,21.4,15,0,0.86,Normal,0.056427073313388976,0.0484173446893692,0.44078411161899567,0.0,False,False,38.955999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1543,2026-06-02 09:42:00,7698,L54877,0,0.017592717,L,300.5,311.4,1400,45.1,29,0,0.86,Normal,0.056616846958640964,0.0484173446893692,0.44078411161899567,0.0,False,False,38.762,39.57697084698982,68.07734305908238,11.076598634897266,False
1544,2026-06-02 09:43:00,7702,H37115,0,0.0023308408,H,300.8,311.7,1468,38.7,39,0,0.86,Normal,0.056610849315766244,0.0484173446893692,0.44078411161899567,0.0,False,False,38.797999999999995,39.57697084698982,68.07734305908238,11.076598634897266,False
1545,2026-06-02 09:44:00,7703,M22562,0,0.0034811937,M,300.7,311.7,1701,30.8,44,0,0.86,Normal,0.056606533343438056,0.0484173446893692,0.44078411161899567,0.0,False,False,38.646,39.57697084698982,68.07734305908238,11.076598634897266,False
1546,2026-06-02 09:45:00,7712,L54891,0,0.00913306,L,300.4,311.4,1309,55.5,71,0,0.86,Normal,0.056737989608664066,0.0484173446893692,0.44078411161899567,0.0,False,False,39.084,39.57697084698982,68.07734305908238,11.076598634897266,False
1547,2026-06-02 09:46:00,7713,L54892,0,0.0029471656,L,300.5,311.5,1499,37.6,73,0,0.86,Normal,0.05675502826692536,0.0484173446893692,0.44078411161899567,0.0,False,False,39.196,39.57697084698982,68.07734305908238,11.076598634897266,False
1548,2026-06-02 09:47:00,7715,L54894,0,0.0037957395,L,300.5,311.5,1487,43.0,78,0,0.86,Normal,0.05671299920184538,0.0484173446893692,0.44078411161899567,0.0,False,False,39.118,39.57697084698982,68.07734305908238,11.076598634897266,False
1549,2026-06-02 09:48:00,7718,L54897,0,0.018911649,L,300.5,311.6,1365,53.0,85,0,0.86,Normal,0.0570327604492195,0.0484173446893692,0.44078411161899567,0.0,False,False,39.424,39.57697084698982,68.07734305908238,11.076598634897266,False
1550,2026-06-02 09:49:00,7731,L54910,0,0.004414359,L,300.6,311.9,1472,44.2,126,0,0.86,Normal,0.05688767646672204,0.0484173446893692,0.44078411161899567,0.0,False,False,39.216,39.57697084698982,68.07734305908238,11.076598634897266,False
1551,2026-06-02 09:50:00,7737,H37150,0,0.0035096235,H,300.6,312.1,1354,46.9,138,0,0.86,Normal,0.056837538995314386,0.0484173446893692,0.44078411161899567,0.0,False,False,39.708,39.57697084698982,68.07734305908238,11.076598634897266,False
1552,2026-06-02 09:51:00,7740,L54919,0,0.004281368,L,300.5,311.9,1576,31.1,149,0,0.86,Normal,0.05685905416263268,0.0484173446893692,0.44078411161899567,0.0,False,False,39.494,39.57697084698982,68.07734305908238,11.076598634897266,False
1553,2026-06-02 09:52:00,7743,M22602,0,0.10245306,M,300.5,311.9,1323,57.9,155,0,0.86,Normal,0.0588486200128682,0.0484173446893692,0.44078411161899567,0.0,False,False,39.946,39.57697084698982,68.07734305908238,11.076598634897266,False
1554,2026-06-02 09:53:00,7749,L54928,0,0.008152835,L,300.4,311.7,1515,47.4,170,0,0.86,Normal,0.05885551447281614,0.0484173446893692,0.44078411161899567,0.0,False,False,40.294000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1555,2026-06-02 09:54:00,7770,L54949,0,0.0027430933,L,300.3,311.5,1552,38.9,23,0,0.86,Normal,0.058744909951929006,0.0484173446893692,0.44078411161899567,0.0,False,False,40.044000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1556,2026-06-02 09:55:00,7776,L54955,0,0.0061962516,L,300.3,311.5,1663,33.6,38,0,0.86,Normal,0.058726081086788326,0.0484173446893692,0.44078411161899567,0.0,False,False,40.146,39.57697084698982,68.07734305908238,11.076598634897266,False
1557,2026-06-02 09:56:00,7780,L54959,0,0.003049277,L,300.5,311.7,1811,26.8,47,0,0.86,Normal,0.05864431272959337,0.0484173446893692,0.44078411161899567,0.0,False,False,40.156,39.57697084698982,68.07734305908238,11.076598634897266,False
1558,2026-06-02 09:57:00,7783,M22642,0,0.0028897512,M,300.4,311.6,1518,36.4,53,0,0.86,Normal,0.05859288937645033,0.0484173446893692,0.44078411161899567,0.0,False,False,40.286,39.57697084698982,68.07734305908238,11.076598634897266,False
1559,2026-06-02 09:58:00,7786,L54965,0,0.009686427,L,300.2,311.5,1383,42.1,60,0,0.86,Normal,0.04881562034832314,0.0484173446893692,0.44078411161899567,0.0,False,False,40.34,39.57697084698982,68.07734305908238,11.076598634897266,False
1560,2026-06-02 09:59:00,7787,L54966,0,0.0054378207,L,300.3,311.5,1466,46.2,62,0,0.86,Normal,0.04888115064939484,0.0484173446893692,0.44078411161899567,0.0,False,False,40.448,39.57697084698982,68.07734305908238,11.076598634897266,False
1561,2026-06-02 10:00:00,7788,L54967,0,0.016297018,L,300.3,311.5,1378,47.5,64,0,0.86,Normal,0.0488911392330192,0.0484173446893692,0.44078411161899567,0.0,False,False,40.416,39.57697084698982,68.07734305908238,11.076598634897266,False
1562,2026-06-02 10:01:00,7791,L54970,0,0.0030186237,L,300.1,311.4,1729,29.3,71,0,0.86,Normal,0.04891594932880253,0.0484173446893692,0.44078411161899567,0.0,False,False,40.374,39.57697084698982,68.07734305908238,11.076598634897266,False
1563,2026-06-02 10:02:00,7806,L54985,0,0.018990733,L,299.9,311.4,1706,28.8,111,0,0.86,Normal,0.04914941326249391,0.0484173446893692,0.44078411161899567,0.0,False,False,40.046,39.57697084698982,68.07734305908238,11.076598634897266,False
1564,2026-06-02 10:03:00,7808,M22667,0,0.007365216,M,300.0,311.5,1451,49.0,115,0,0.86,Normal,0.04866105006542057,0.0484173446893692,0.44078411161899567,0.0,False,False,39.891999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1565,2026-06-02 10:04:00,7810,M22669,0,0.002689145,M,300.0,311.4,1537,35.4,120,0,0.86,Normal,0.048671895982697604,0.0484173446893692,0.44078411161899567,0.0,False,False,39.976,39.57697084698982,68.07734305908238,11.076598634897266,False
1566,2026-06-02 10:05:00,7815,L54994,0,0.009601854,L,300.0,311.4,1927,24.6,132,0,0.86,Normal,0.04880273051094264,0.0484173446893692,0.44078411161899567,0.0,False,False,39.676,39.57697084698982,68.07734305908238,11.076598634897266,False
1567,2026-06-02 10:06:00,7816,M22675,0,0.0052147303,M,299.9,311.3,1703,28.4,134,0,0.86,Normal,0.0488419738644734,0.0484173446893692,0.44078411161899567,0.0,False,False,39.698,39.57697084698982,68.07734305908238,11.076598634897266,False
1568,2026-06-02 10:07:00,7823,H37236,0,0.0067885714,H,299.9,311.3,1413,41.8,153,0,0.86,Normal,0.048729052436538044,0.0484173446893692,0.44078411161899567,0.0,False,False,39.546,39.57697084698982,68.07734305908238,11.076598634897266,False
1569,2026-06-02 10:08:00,7840,L55019,0,0.14561614,L,300.3,311.6,1374,47.4,197,0,0.86,Normal,0.051545779635198415,0.0484173446893692,0.44078411161899567,0.0,False,False,39.82,39.57697084698982,68.07734305908238,11.076598634897266,False
1570,2026-06-02 10:09:00,7843,L55022,0,0.08949157,L,300.1,311.5,1659,31.1,203,0,0.86,Normal,0.053241023966111245,0.0484173446893692,0.44078411161899567,0.0,False,False,39.7,39.57697084698982,68.07734305908238,11.076598634897266,False
1571,2026-06-02 10:10:00,7845,L55024,0,0.14790125,L,300.1,311.7,1503,42.6,208,0,0.86,Normal,0.056120411590673026,0.0484173446893692,0.44078411161899567,0.0,False,False,39.804,39.57697084698982,68.07734305908238,11.076598634897266,False
1572,2026-06-02 10:11:00,7850,M22709,1,0.437584,M,300.3,311.7,1374,47.9,222,1,0.86,Normal,0.0647908005816862,0.0484173446893692,0.44078411161899567,0.0,False,False,39.878,39.57697084698982,68.07734305908238,11.076598634897266,False
1573,2026-06-02 10:12:00,7852,L55031,0,0.0123126395,L,300.4,311.7,1373,47.2,3,0,0.86,Normal,0.06484522522892804,0.0484173446893692,0.44078411161899567,0.0,False,False,39.798,39.57697084698982,68.07734305908238,11.076598634897266,False
1574,2026-06-02 10:13:00,7853,L55032,0,0.0020456617,L,300.3,311.7,1515,37.5,5,0,0.86,Normal,0.06463983824942261,0.0484173446893692,0.44078411161899567,0.0,False,False,39.616,39.57697084698982,68.07734305908238,11.076598634897266,False
1575,2026-06-02 10:14:00,7858,L55037,0,0.008546177,L,300.5,311.9,1432,43.1,16,0,0.86,Normal,0.06471684909891337,0.0484173446893692,0.44078411161899567,0.0,False,False,39.903999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1576,2026-06-02 10:15:00,7859,L55038,0,0.02005421,L,300.5,311.9,1350,51.7,18,0,0.86,Normal,0.06498632720205932,0.0484173446893692,0.44078411161899567,0.0,False,False,40.066,39.57697084698982,68.07734305908238,11.076598634897266,False
1577,2026-06-02 10:16:00,7862,L55041,0,0.0020086772,L,300.5,312.0,1498,42.9,25,0,0.86,Normal,0.06492817205376923,0.0484173446893692,0.44078411161899567,0.0,False,False,40.518,39.57697084698982,68.07734305908238,11.076598634897266,False
1578,2026-06-02 10:17:00,7868,L55047,0,0.0017845408,L,300.5,312.0,1461,38.1,39,0,0.86,Normal,0.06484217142919078,0.0484173446893692,0.44078411161899567,0.0,False,False,40.374,39.57697084698982,68.07734305908238,11.076598634897266,False
1579,2026-06-02 10:18:00,7872,L55051,0,0.0023145855,L,300.6,312.2,1308,54.7,52,0,0.86,Normal,0.06482951982645319,0.0484173446893692,0.44078411161899567,0.0,False,False,40.7,39.57697084698982,68.07734305908238,11.076598634897266,False
1580,2026-06-02 10:19:00,7873,L55052,0,0.00087425445,L,300.6,312.3,1532,37.2,54,0,0.86,Normal,0.06478623125585728,0.0484173446893692,0.44078411161899567,0.0,False,False,40.69,39.57697084698982,68.07734305908238,11.076598634897266,False
1581,2026-06-02 10:20:00,7874,L55053,0,0.00086143485,L,300.7,312.4,1470,38.6,56,0,0.86,Normal,0.06474108896334656,0.0484173446893692,0.44078411161899567,0.0,False,False,40.647999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1582,2026-06-02 10:21:00,7875,L55054,0,0.0010855984,L,300.7,312.3,1548,37.9,58,0,0.86,Normal,0.06383666649344377,0.0484173446893692,0.44078411161899567,0.0,False,False,40.26,39.57697084698982,68.07734305908238,11.076598634897266,False
1583,2026-06-02 10:22:00,7885,L55064,1,0.11132519,L,300.8,312.4,1465,59.1,91,1,0.86,Normal,0.06601564982789569,0.0484173446893692,0.44078411161899567,0.0,False,False,40.808,39.57697084698982,68.07734305908238,11.076598634897266,False
1584,2026-06-02 10:23:00,7886,L55065,0,0.0010111887,L,300.7,312.3,1590,36.3,93,0,0.86,Normal,0.06557777573470958,0.0484173446893692,0.44078411161899567,0.0,False,False,40.958,39.57697084698982,68.07734305908238,11.076598634897266,False
1585,2026-06-02 10:24:00,7894,L55073,0,0.002181401,L,300.9,312.7,1416,43.8,112,0,0.86,Normal,0.06557354427990504,0.0484173446893692,0.44078411161899567,0.0,False,False,41.181999999999995,39.57697084698982,68.07734305908238,11.076598634897266,False
1586,2026-06-02 10:25:00,7916,H37329,0,0.001082394,H,300.8,312.1,1527,35.1,164,0,0.86,Normal,0.06549279902712442,0.0484173446893692,0.44078411161899567,0.0,False,False,41.036,39.57697084698982,68.07734305908238,11.076598634897266,False
1587,2026-06-02 10:26:00,7920,L55099,0,0.0025659269,L,300.8,312.0,1496,40.0,175,0,0.86,Normal,0.06545580061734654,0.0484173446893692,0.44078411161899567,0.0,False,False,41.228,39.57697084698982,68.07734305908238,11.076598634897266,False
1588,2026-06-02 10:27:00,7929,L55108,0,0.0065095252,L,300.6,311.7,1497,43.6,198,0,0.86,Normal,0.04747615215950646,0.0484173446893692,0.44078411161899567,0.0,False,False,41.048,39.57697084698982,68.07734305908238,11.076598634897266,False
1589,2026-06-02 10:28:00,7941,M22800,0,0.0021808448,M,300.7,311.7,1532,40.0,0,0,0.86,Normal,0.04423029063385911,0.0484173446893692,0.44078411161899567,0.0,False,False,40.974,39.57697084698982,68.07734305908238,11.076598634897266,False
1590,2026-06-02 10:29:00,7943,L55122,0,0.009380295,L,300.8,311.7,1432,45.8,6,0,0.86,Normal,0.0292065098520834,0.0484173446893692,0.44078411161899567,0.0,False,False,40.908,39.57697084698982,68.07734305908238,11.076598634897266,False
1591,2026-06-02 10:30:00,7948,L55127,0,0.009380295,L,300.8,311.7,1426,45.5,16,0,0.86,Normal,0.026070372407557444,0.0484173446893692,0.44078411161899567,0.0,False,False,40.97,39.57697084698982,68.07734305908238,11.076598634897266,False
1592,2026-06-02 10:31:00,7951,L55130,0,0.0024504773,L,300.8,311.6,1568,36.0,23,0,0.86,Normal,0.02603040835936554,0.0484173446893692,0.44078411161899567,0.0,False,False,41.262,39.57697084698982,68.07734305908238,11.076598634897266,False
1593,2026-06-02 10:32:00,7957,H37370,0,0.0033891324,H,300.9,311.9,1513,38.0,38,0,0.86,Normal,0.025746336668962613,0.0484173446893692,0.44078411161899567,0.0,False,False,41.12,39.57697084698982,68.07734305908238,11.076598634897266,False
1594,2026-06-02 10:33:00,7967,L55146,0,0.0009957099,L,301.0,312.2,1602,35.9,67,0,0.86,Normal,0.025719634051201864,0.0484173446893692,0.44078411161899567,0.0,False,False,41.06400000000001,39.57697084698982,68.07734305908238,11.076598634897266,False
1595,2026-06-02 10:34:00,7968,M22827,0,0.00064526295,M,301.0,312.2,1629,32.6,69,0,0.86,Normal,0.025662915436550974,0.0484173446893692,0.44078411161899567,0.0,False,False,41.1,39.57697084698982,68.07734305908238,11.076598634897266,False
1596,2026-06-02 10:35:00,7973,L55152,0,0.0036642412,L,301.1,312.2,1397,54.9,81,0,0.86,Normal,0.025553539050742983,0.0484173446893692,0.44078411161899567,0.0,False,False,41.088,39.57697084698982,68.07734305908238,11.076598634897266,False
1597,2026-06-02 10:36:00,7974,L55153,0,0.0014392759,L,301.1,312.3,1682,29.7,83,0,0.86,Normal,0.025523381256498397,0.0484173446893692,0.44078411161899567,0.0,False,False,40.93,39.57697084698982,68.07734305908238,11.076598634897266,False
1598,2026-06-02 10:37:00,7979,L55158,0,0.002467835,L,301.2,312.4,1480,53.5,97,0,0.86,Normal,0.025496823168359696,0.0484173446893692,0.44078411161899567,0.0,False,False,41.14,39.57697084698982,68.07734305908238,11.076598634897266,False
1599,2026-06-02 10:38:00,7983,L55162,0,0.0010538031,L,301.0,312.3,1488,42.6,107,0,0.86,Normal,0.02513966626022011,0.0484173446893692,0.44078411161899567,0.0,False,False,40.931999999999995,39.57697084698982,68.07734305908238,11.076598634897266,False
1600,2026-06-02 10:39:00,7986,L55165,0,0.00080298143,L,301.0,312.2,1540,34.1,113,0,0.86,Normal,0.025067438706755638,0.0484173446893692,0.44078411161899567,0.0,False,False,40.73,39.57697084698982,68.07734305908238,11.076598634897266,False
1601,2026-06-02 10:40:00,7987,L55166,0,0.00095098314,L,301.1,312.3,1587,34.5,115,0,0.86,Normal,0.02501626590033993,0.0484173446893692,0.44078411161899567,0.0,False,False,40.482,39.57697084698982,68.07734305908238,11.076598634897266,False
1602,2026-06-02 10:41:00,7993,M22852,0,0.000685202,M,301.1,312.3,1852,25.9,131,0,0.86,Normal,0.02494434257852845,0.0484173446893692,0.44078411161899567,0.0,False,False,40.378,39.57697084698982,68.07734305908238,11.076598634897266,False
1603,2026-06-02 10:42:00,7994,L55173,0,0.0006554308,L,301.1,312.3,1595,31.9,134,0,0.86,Normal,0.02290838998509571,0.0484173446893692,0.44078411161899567,0.0,False,False,39.858000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1604,2026-06-02 10:43:00,7998,M22857,1,0.95449,M,301.0,312.2,2710,9.7,143,1,0.86,High Risk,0.041835133403073994,0.0484173446893692,0.44078411161899567,0.0,True,True,39.104,39.57697084698982,68.07734305908238,11.076598634897266,True
1605,2026-06-02 10:44:00,8006,L55185,0,0.0020510226,L,300.8,312.0,1477,37.3,164,0,0.86,Normal,0.04182129198918119,0.0484173446893692,0.44078411161899567,0.0,False,False,39.071999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1606,2026-06-02 10:45:00,8015,L55194,0,0.004086282,L,300.9,312.0,1500,44.2,188,0,0.86,Normal,0.041779092599172146,0.0484173446893692,0.44078411161899567,0.0,False,False,39.284,39.57697084698982,68.07734305908238,11.076598634897266,False
1607,2026-06-02 10:46:00,8016,M22875,0,0.0060802135,M,301.0,312.0,1558,37.5,190,0,0.86,Normal,0.04183971132850275,0.0484173446893692,0.44078411161899567,0.0,False,False,39.498000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
1608,2026-06-02 10:47:00,8022,M22881,0,0.3790634,M,301.0,312.0,1499,34.6,207,0,0.86,Normal,0.0493631842569448,0.0484173446893692,0.44078411161899567,0.0,False,False,39.461999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1609,2026-06-02 10:48:00,8024,H37437,0,0.1343463,H,300.9,312.0,1397,42.7,212,0,0.86,Normal,0.05185638183960691,0.0484173446893692,0.44078411161899567,0.0,False,False,39.474000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1610,2026-06-02 10:49:00,8026,M22885,0,0.776819,M,300.8,312.0,1422,50.7,219,0,0.86,Normal,0.06728400524007157,0.0484173446893692,0.44078411161899567,0.0,True,True,39.564,39.57697084698982,68.07734305908238,11.076598634897266,False
1611,2026-06-02 10:50:00,8031,L55210,0,0.0015801807,L,300.6,312.0,1490,42.2,3,0,0.86,Normal,0.06698966849129646,0.0484173446893692,0.44078411161899567,0.0,False,False,39.458,39.57697084698982,68.07734305908238,11.076598634897266,False
1612,2026-06-02 10:51:00,8032,L55211,0,0.0010259051,L,300.7,312.0,1550,32.4,5,0,0.86,Normal,0.06694981412030757,0.0484173446893692,0.44078411161899567,0.0,False,False,39.52,39.57697084698982,68.07734305908238,11.076598634897266,False
1613,2026-06-02 10:52:00,8036,L55215,0,0.00185589,L,300.7,311.7,1910,19.7,13,0,0.86,Normal,0.06660711726639419,0.0484173446893692,0.44078411161899567,0.0,False,False,39.338,39.57697084698982,68.07734305908238,11.076598634897266,False
1614,2026-06-02 10:53:00,8055,L55234,0,0.02014121,L,300.4,311.8,1405,47.9,58,0,0.86,Normal,0.06686263715382665,0.0484173446893692,0.44078411161899567,0.0,False,False,39.316,39.57697084698982,68.07734305908238,11.076598634897266,False
1615,2026-06-02 10:54:00,8063,M22922,0,0.012684116,M,300.3,311.6,1359,54.1,81,0,0.86,Normal,0.06706253657583147,0.0484173446893692,0.44078411161899567,0.0,False,False,39.69,39.57697084698982,68.07734305908238,11.076598634897266,False
1616,2026-06-02 10:55:00,8078,L55257,0,0.005220215,L,300.3,311.8,1547,39.7,121,0,0.86,Normal,0.06697490379679948,0.0484173446893692,0.44078411161899567,0.0,False,False,39.992000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1617,2026-06-02 10:56:00,8079,L55258,0,0.0019268924,L,300.3,311.7,1571,31.2,123,0,0.86,Normal,0.06690914703998714,0.0484173446893692,0.44078411161899567,0.0,False,False,40.048,39.57697084698982,68.07734305908238,11.076598634897266,False
